,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
368,M2,PREV_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,4.0,MBOM014M240,2523929,1
369,M2,PREV_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,4.0,MBOM014M240,2523925,1
370,M2,PREV_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M2,50,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,3.0,MBOM014M250,3040110,1
371,M2,PREV_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M2,60,Cambio de expulsor de bomba 4000H,TEC-MEC,PM01,3.0,3.0,MBOM014M260,3040111,1
372,M2,PREV_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M2,60,Cambio de expulsor de bomba 4000H,TEC-MEC,PM01,3.0,3.0,MBOM014M260,3040112,1
373,M2,PREV_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M2,70,Cambio ajuste prensoestopa bomba 2000H,TEC-MEC,PM01,2.0,1.0,MBOM014M270,3040101,4
374,M2,PREV_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M2,80,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM014M280,,
375,M3,LUBR_MEC_BOMBA_METSO HR200 ENR-S C5,TEC-MEC,MBOM014,MBOM014M3,10,Lubricacion de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM014M310,2530833,0.48
376,E1,INSP_ELE_BOMBA_METSO HR200 ENR-S C5,TEC-ELE,MBOM014,MBOM014E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM014E110,,
377,E2,PREV_ELE_BOMBA_METSO HR200 ENR-S C5,TEC-ELE,MBOM014,MBOM014E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM014E210,,
378,E2,PREV_ELE_BOMBA_METSO HR200 ENR-S C5,TEC-ELE,MBOM014,MBOM014E2,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM014E220,,
379,E2,PREV_ELE_BOMBA_METSO HR200 ENR-S C5,TEC-ELE,MBOM014,MBOM014E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.8,MBOM014E230,,
380,E3,LUBR_ELE_BOMBA_METSO HR200 ENR-S C5,TEC-ELE,MBOM014,MBOM014E3,10,Lubricacion rodamientos de motor 20000H,TEC-ELE,PM01,2.0,0.5,MBOM014E310,2530835,0.018
381,I1,INSP_INS_BOMBA_METSO HR200 ENR-S C5,TEC-INS,MBOM014,MBOM014I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.3,MBOM014I110,,
382,I2,PREV_INS_BOMBA_METSO HR200 ENR-S C5,TEC-INS,MBOM014,MBOM014I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM014I210,,
383,P1,PRED_CON_BOMBA_METSO HR200 ENR-S C5,TEC-PRD,MBOM014,MBOM014P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM014P110,,
384,P1,PRED_CON_BOMBA_METSO HR200 ENR-S C5,TEC-PRD,MBOM014,MBOM014P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM014P120,,
385,P1,PRED_CON_BOMBA_METSO HR200 ENR-S C5,TEC-PRD,MBOM014,MBOM014P1,30,Alineamiento de fajas de bomba 4000H,TEC-PRD,PM01,2.0,1.0,MBOM014P130,,
386,P1,PRED_CON_BOMBA_METSO HR200 ENR-S C5,TEC-PRD,MBOM014,MBOM014P1,40,Insp caja de rodamientos de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM014P140,3040109,2
387,P1,PRED_CON_BOMBA_METSO HR200 ENR-S C5,TEC-PRD,MBOM014,MBOM014P1,40,Insp caja de rodamientos de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM014P140,3040103,1
388,P1,PRED_CON_BOMBA_METSO HR200 ENR-S C5,TEC-PRD,MBOM014,MBOM014P1,50,Insp vibraciones rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM014P150,,
389,M1,INSP_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M1,10,Inspeccion de eje de bomba 8000H,TEC-MEC,PM01,2.0,5.0,MBOM015M110,,
390,M1,INSP_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,4.3,MBOM015M120,,
391,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,10,Cambio de fajas de bomba 4000H,TEC-MEC,PM01,2.0,1.0,MBOM015M210,,
392,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,20,Cambio de manguito de eje de bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM015M220,3040140,1
393,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,20,Cambio de manguito de eje de bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM015M220,3040128,1
394,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,30,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,5.0,MBOM015M230,,
395,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,5.0,MBOM015M240,2523934,1
396,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,5.0,MBOM015M240,2523938,1
397,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,50,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,5.0,MBOM015M250,3040129,1
398,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,60,Cambio ajuste prensoestopa bomba 2000H,TEC-MEC,PM01,2.0,1.0,MBOM015M260,3040096,4
399,M2,PREV_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M2,70,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM015M270,,
400,M3,LUBR_MEC_BOMBA_METSO MR300 FNR-S C5,TEC-MEC,MBOM015,MBOM015M3,10,Lubricacion de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM015M310,2530833,0.75
401,E1,INSP_ELE_BOMBA_METSO MR300 FNR-S C5,TEC-ELE,MBOM015,MBOM015E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM015E110,,
402,E2,PREV_ELE_BOMBA_METSO MR300 FNR-S C5,TEC-ELE,MBOM015,MBOM015E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM015E210,,
403,E2,PREV_ELE_BOMBA_METSO MR300 FNR-S C5,TEC-ELE,MBOM015,MBOM015E2,20,Mtto preventivo arrancador bomba 4000H,TEC-ELE,PM01,2.0,2.0,MBOM015E220,,
404,E2,PREV_ELE_BOMBA_METSO MR300 FNR-S C5,TEC-ELE,MBOM015,MBOM015E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.8,MBOM015E230,,
405,E3,LUBR_ELE_BOMBA_METSO MR300 FNR-S C5,TEC-ELE,MBOM015,MBOM015E3,10,Lubricacion rodamientos de motor 7000H,TEC-ELE,PM01,2.0,0.5,MBOM015E310,2530835,0.068
406,I1,INSP_INS_BOMBA_METSO MR300 FNR-S C5,TEC-INS,MBOM015,MBOM015I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.3,MBOM015I110,,
407,I2,PREV_INS_BOMBA_METSO MR300 FNR-S C5,TEC-INS,MBOM015,MBOM015I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM015I210,,
408,I2,PREV_INS_BOMBA_METSO MR300 FNR-S C5,TEC-INS,MBOM015,MBOM015I2,20,"Contrastacion, ajuste transmisores 4000H",TEC-INS,PM01,2.0,2.0,MBOM015I220,,
409,P1,PRED_CON_BOMBA_METSO MR300 FNR-S C5,TEC-PRD,MBOM015,MBOM015P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM015P110,,
410,P1,PRED_CON_BOMBA_METSO MR300 FNR-S C5,TEC-PRD,MBOM015,MBOM015P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM015P120,,
411,P1,PRED_CON_BOMBA_METSO MR300 FNR-S C5,TEC-PRD,MBOM015,MBOM015P1,30,Alineamiento de fajas de bomba 4000H,TEC-PRD,PM01,2.0,1.0,MBOM015P130,,
412,P1,PRED_CON_BOMBA_METSO MR300 FNR-S C5,TEC-PRD,MBOM015,MBOM015P1,40,Insp caja de rodamientos de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM015P140,,
413,P1,PRED_CON_BOMBA_METSO MR300 FNR-S C5,TEC-PRD,MBOM015,MBOM015P1,50,Insp vibraciones rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM015P150,,
414,M1,INSP_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M1,10,Inspeccion de eje de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM016M110,,
415,M1,INSP_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,4.3,MBOM016M120,,
416,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,10,Cambio de fajas de bomba 4000H,TEC-MEC,PM01,2.0,1.0,MBOM016M210,,
417,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,20,Cambio de manguito de eje de bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM016M220,3040076,1
418,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,30,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,0.5,MBOM016M230,,
419,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,2.0,4.0,MBOM016M240,2523931,1
420,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,2.0,4.0,MBOM016M240,2523932,1
421,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,2.0,4.0,MBOM016M240,2523933,1
422,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,50,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM016M250,3040124,1
423,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,60,Cambio ajuste prensoestopa bomba 2000H,TEC-MEC,PM01,2.0,1.0,MBOM016M260,3040125,4
424,M2,PREV_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M2,70,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM016M270,,
425,M3,LUBR_MEC_BOMBA_METSO HR75 FNR-S C4,TEC-MEC,MBOM016,MBOM016M3,10,Lubricacion de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM016M310,2530833,0.17
426,E1,INSP_ELE_BOMBA_METSO HR75 FNR-S C4,TEC-ELE,MBOM016,MBOM016E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM016E110,,
427,E2,PREV_ELE_BOMBA_METSO HR75 FNR-S C4,TEC-ELE,MBOM016,MBOM016E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM016E210,,
428,E2,PREV_ELE_BOMBA_METSO HR75 FNR-S C4,TEC-ELE,MBOM016,MBOM016E2,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM016E220,,
429,E2,PREV_ELE_BOMBA_METSO HR75 FNR-S C4,TEC-ELE,MBOM016,MBOM016E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.5,MBOM016E230,,
430,I1,INSP_INS_BOMBA_METSO HR75 FNR-S C4,TEC-INS,MBOM016,MBOM016I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.3,MBOM016I110,,
431,I2,PREV_INS_BOMBA_METSO HR75 FNR-S C4,TEC-INS,MBOM016,MBOM016I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM016I210,,
432,P1,PRED_CON_BOMBA_METSO HR75 FNR-S C4,TEC-PRD,MBOM016,MBOM016P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM016P110,,
433,P1,PRED_CON_BOMBA_METSO HR75 FNR-S C4,TEC-PRD,MBOM016,MBOM016P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM016P120,,
434,P1,PRED_CON_BOMBA_METSO HR75 FNR-S C4,TEC-PRD,MBOM016,MBOM016P1,30,Alineamiento de fajas de bomba 4000H,TEC-PRD,PM01,2.0,1.0,MBOM016P130,,
435,P1,PRED_CON_BOMBA_METSO HR75 FNR-S C4,TEC-PRD,MBOM016,MBOM016P1,40,Insp caja de rodamientos de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM016P140,,
436,P1,PRED_CON_BOMBA_METSO HR75 FNR-S C4,TEC-PRD,MBOM016,MBOM016P1,50,Insp vibraciones rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM016P150,,
437,M1,INSP_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M1,10,Inspeccion de eje de bomba 8000H,TEC-MEC,PM01,2.0,5.0,MBOM017M110,,
438,M1,INSP_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,4.3,MBOM017M120,,
439,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,10,Cambio de fajas de bomba 4000H,TEC-MEC,PM01,2.0,1.0,MBOM017M210,,
440,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,20,Cambio de manguito de eje de bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM017M220,3040140,1
441,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,20,Cambio de manguito de eje de bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM017M220,3040128,1
442,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,30,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,6.0,MBOM017M230,,
443,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,5.0,MBOM017M240,2523922,1
444,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,5.0,MBOM017M240,2523923,1
445,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,3.0,5.0,MBOM017M240,2523938,1
446,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,50,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,5.0,MBOM017M250,,
447,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,60,Cambio ajuste prensoestopa bomba 2000H,TEC-MEC,PM01,2.0,1.0,MBOM017M260,3040096,4
448,M2,PREV_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M2,70,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM017M270,,
449,M3,LUBR_MEC_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-MEC,MBOM017,MBOM017M3,10,Lubricacion de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM017M310,2530833,1.2
450,E1,INSP_ELE_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-ELE,MBOM017,MBOM017E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM017E110,,
451,E2,PREV_ELE_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-ELE,MBOM017,MBOM017E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM017E210,,
452,E2,PREV_ELE_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-ELE,MBOM017,MBOM017E2,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM017E220,,
453,E2,PREV_ELE_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-ELE,MBOM017,MBOM017E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.3,MBOM017E230,,
454,E3,LUBR_ELE_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-ELE,MBOM017,MBOM017E3,10,Lubricacion rodamientos de motor 7000H,TEC-ELE,PM01,2.0,0.5,MBOM017E310,2530835,0.07
455,I1,INSP_INS_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-INS,MBOM017,MBOM017I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM017I110,,
456,I2,PREV_INS_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-INS,MBOM017,MBOM017I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,3.0,MBOM017I210,,
457,I2,PREV_INS_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-INS,MBOM017,MBOM017I2,20,"Contrastacion, ajuste transmisores 4000H",TEC-INS,PM01,2.0,2.0,MBOM017I220,,
458,P1,PRED_CON_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-PRD,MBOM017,MBOM017P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM017P110,,
459,P1,PRED_CON_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-PRD,MBOM017,MBOM017P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM017P120,,
460,P1,PRED_CON_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-PRD,MBOM017,MBOM017P1,30,Alineamiento de fajas de bomba 4000H,TEC-PRD,PM01,2.0,1.0,MBOM017P130,,
461,P1,PRED_CON_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-PRD,MBOM017,MBOM017P1,40,Insp caja de rodamientos de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM017P140,,
462,P1,PRED_CON_BOMBA_METSO HR 250 FNR-D C5 HC,TEC-PRD,MBOM017,MBOM017P1,50,Insp vibraciones rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM017P150,,
463,M1,INSP_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M1,10,Inspeccion de eje de bomba 8000H,TEC-MEC,PM01,2.0,5.0,MBOM018M110,,
464,M1,INSP_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,4.3,MBOM018M120,,
465,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,10,Cambio de fajas de bomba 4000H,TEC-MEC,PM01,2.0,1.0,MBOM018M210,,
466,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,20,Cambio de manguito de eje de bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM018M220,3040104,1
467,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,30,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM018M230,,
468,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,40,Cambio de revestimiento de carcasa 4000H,TEC-MEC,PM01,2.0,4.0,MBOM018M240,2523921,1
469,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,50,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,5.0,MBOM018M250,3040093,1
470,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,60,Cambio de expulsor de bomba 4000H,TEC-MEC,PM01,2.0,5.0,MBOM018M260,3040105,1
471,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,60,Cambio de expulsor de bomba 4000H,TEC-MEC,PM01,2.0,5.0,MBOM018M260,3040106,1
472,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,70,Cambio ajuste prensoestopa bomba 2000H,TEC-MEC,PM01,2.0,1.0,MBOM018M270,3040118,4
473,M2,PREV_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M2,80,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM018M280,,
474,M3,LUBR_MEC_BOMBA_METSO MM200 EHC-S C5,TEC-MEC,MBOM018,MBOM018M3,10,Lubricacion de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM018M310,2530833,0.85
475,E1,INSP_ELE_BOMBA_METSO MM200 EHC-S C5,TEC-ELE,MBOM018,MBOM018E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM018E110,,
476,E2,PREV_ELE_BOMBA_METSO MM200 EHC-S C5,TEC-ELE,MBOM018,MBOM018E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM018E210,,
477,E2,PREV_ELE_BOMBA_METSO MM200 EHC-S C5,TEC-ELE,MBOM018,MBOM018E2,20,Mtto preventivo arrancador bomba 4000H,TEC-ELE,PM01,2.0,2.0,MBOM018E220,,
478,E2,PREV_ELE_BOMBA_METSO MM200 EHC-S C5,TEC-ELE,MBOM018,MBOM018E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.8,MBOM018E230,,
479,E3,LUBR_ELE_BOMBA_METSO MM200 EHC-S C5,TEC-ELE,MBOM018,MBOM018E3,10,Lubricacion rodamientos de motor 5000H,TEC-ELE,PM01,2.0,0.5,MBOM018E310,2530835,0.08
480,I1,INSP_INS_BOMBA_METSO MM200 EHC-S C5,TEC-INS,MBOM018,MBOM018I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM018I110,,
481,I2,PREV_INS_BOMBA_METSO MM200 EHC-S C5,TEC-INS,MBOM018,MBOM018I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM018I210,,
482,I2,PREV_INS_BOMBA_METSO MM200 EHC-S C5,TEC-INS,MBOM018,MBOM018I2,20,"Contrastacion, ajuste transmisores 4000H",TEC-INS,PM01,2.0,2.0,MBOM018I220,,
483,P1,PRED_CON_BOMBA_METSO MM200 EHC-S C5,TEC-PRD,MBOM018,MBOM018P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM018P110,,
484,P1,PRED_CON_BOMBA_METSO MM200 EHC-S C5,TEC-PRD,MBOM018,MBOM018P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM018P120,,
485,P1,PRED_CON_BOMBA_METSO MM200 EHC-S C5,TEC-PRD,MBOM018,MBOM018P1,30,Alineamiento de fajas de bomba 4000H,TEC-PRD,PM01,2.0,1.0,MBOM018P130,,
486,P1,PRED_CON_BOMBA_METSO MM200 EHC-S C5,TEC-PRD,MBOM018,MBOM018P1,40,Insp caja de rodamientos de bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM018P140,,
487,P1,PRED_CON_BOMBA_METSO MM200 EHC-S C5,TEC-PRD,MBOM018,MBOM018P1,50,Insp vibraciones rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.5,MBOM018P150,,
488,M1,INSP_MEC_BOMBA_WEIR 40 MR2-5100x1500,TEC-MEC,MBOM019,MBOM019M1,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.5,MBOM019M110,,
489,M2,PREV_MEC_BOMBA_WEIR 40 MR2-5100x1500,TEC-MEC,MBOM019,MBOM019M2,10,Cambio fajas transmision de bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM019M210,,
490,M2,PREV_MEC_BOMBA_WEIR 40 MR2-5100x1500,TEC-MEC,MBOM019,MBOM019M2,20,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,3.0,MBOM019M220,3043020,1
491,M2,PREV_MEC_BOMBA_WEIR 40 MR2-5100x1500,TEC-MEC,MBOM019,MBOM019M2,20,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,3.0,MBOM019M220,3043025,1
492,M2,PREV_MEC_BOMBA_WEIR 40 MR2-5100x1500,TEC-MEC,MBOM019,MBOM019M2,30,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM019M230,,
493,M2,PREV_MEC_BOMBA_WEIR 40 MR2-5100x1500,TEC-MEC,MBOM019,MBOM019M2,40,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,7.5,MBOM019M240,3043024,1
494,M3,LUBR_MEC_BOMBA_WEIR 40 MR2-5100x1500,TEC-MEC,MBOM019,MBOM019M3,10,Lubricacion de rodamientos de bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM019M310,,
495,E1,INSP_ELE_BOMBA_WEIR 40 MR2-5100x1500,TEC-ELE,MBOM019,MBOM019E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM019E110,,
