,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
44,I2,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I2,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM055I210,,
45,I2,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I2,20,Limpieza y mantto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM055I220,,
46,I3,INSP_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I3,10,Inspeccion del estado componentes 1M,TEC-INS,PM01,2.0,0.5,MBOM055I310,,
47,I4,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I4,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM055I410,,
48,I4,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I4,20,Limpieza y mantenimien instrumento 4000H,TEC-INS,PM01,2.0,2.0,MBOM055I420,,
49,I5,INSP_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I5,10,Inspeccion el estado de componente 1M,TEC-INS,PM01,2.0,0.5,MBOM055I510,,
50,I6,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I6,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM055I610,,
51,I6,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I6,20,Limpieza y mantto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM055I620,,
52,I7,INSP_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I7,10,Inspeccion del estado de componente 1M,TEC-INS,PM01,2.0,0.5,MBOM055I710,,
53,I8,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I8,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM055I810,,
54,I8,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I8,20,Limpieza y mantto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM055I820,,
55,I9,INSP_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055I9,10,Inspeccion el estado de componentes 1M,TEC-INS,PM01,2.0,0.5,MBOM055I910,,
56,IA,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055IA,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM055IA10,,
57,IA,PREV_INS_BOMBA_PROMINENT Hp2aH100003SST,TEC-INS,MBOM055,MBOM055IA,20,Limpieza y mtto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM055IA20,,
58,M1,INSP_MEC_BOMBA_PROMINENT S1BaH12035SST,TEC-MEC,MBOM056,MBOM056M1,10,Inspeccion de acoplamiento 4000H,TEC-MEC,PM01,2.0,3.0,MBOM056M110,,
59,M1,INSP_MEC_BOMBA_PROMINENT S1BaH12035SST,TEC-MEC,MBOM056,MBOM056M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.8,MBOM056M120,,
60,M1,INSP_MEC_BOMBA_PROMINENT S1BaH12035SST,TEC-MEC,MBOM056,MBOM056M1,30,Inspeccion general bomba 2000H,TEC-MEC,PM01,2.0,2.0,MBOM056M130,,
61,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12035SST,TEC-MEC,MBOM056,MBOM056M2,10,Monit temperatura caja engranaje 660H,TEC-MEC,PM01,1.0,0.5,MBOM056M210,,
62,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12035SST,TEC-MEC,MBOM056,MBOM056M2,20,Cambio de aceite del engranaje 4000H,TEC-MEC,PM01,2.0,2.0,MBOM056M220,,
63,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12035SST,TEC-MEC,MBOM056,MBOM056M2,30,Comprobar ajuste tornillos cabezal 2000H,TEC-MEC,PM01,2.0,0.5,MBOM056M230,,
64,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12035SST,TEC-MEC,MBOM056,MBOM056M2,40,Cambio de diafragma de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM056M240,,
65,E1,INSP_ELE_BOMBA_PROMINENT S1BaH12035SST,TEC-ELE,MBOM056,MBOM056E1,10,Inspeccion general de motor 1M,TEC-ELE,PM01,2.0,0.5,MBOM056E110,,
66,E2,PREV_ELE_BOMBA_PROMINENT S1BaH12035SST,TEC-ELE,MBOM056,MBOM056E2,10,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM056E210,,
67,E2,PREV_ELE_BOMBA_PROMINENT S1BaH12035SST,TEC-ELE,MBOM056,MBOM056E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM056E220,,
68,I1,INSP_INS_BOMBA_PROMINENT S1BaH12035SST,TEC-INS,MBOM056,MBOM056I1,10,Inspeccion del estado de componente 1M,TEC-INS,PM01,2.0,0.5,MBOM056I110,,
69,I2,PREV_INS_BOMBA_PROMINENT S1BaH12035SST,TEC-INS,MBOM056,MBOM056I2,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM056I210,,
70,I2,PREV_INS_BOMBA_PROMINENT S1BaH12035SST,TEC-INS,MBOM056,MBOM056I2,20,Limpieza y Mantenimiento instrumen 4000H,TEC-INS,PM01,2.0,2.0,MBOM056I220,,
71,I3,INSP_INS_BOMBA_PROMINENT S1BaH12035SST,TEC-INS,MBOM056,MBOM056I3,10,Inspeccion del estado de componente 1M,TEC-INS,PM01,2.0,0.5,MBOM056I310,,
72,I4,PREV_INS_BOMBA_PROMINENT S1BaH12035SST,TEC-INS,MBOM056,MBOM056I4,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM056I410,,
73,I4,PREV_INS_BOMBA_PROMINENT S1BaH12035SST,TEC-INS,MBOM056,MBOM056I4,20,Limpieza y Mtto instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM056I420,,
74,M1,INSP_MEC_BOMBA_PROMINENT S1BaH12017SST,TEC-MEC,MBOM057,MBOM057M1,10,Inspeccion de acoplamiento 4000H,TEC-MEC,PM01,2.0,3.0,MBOM057M110,,
75,M1,INSP_MEC_BOMBA_PROMINENT S1BaH12017SST,TEC-MEC,MBOM057,MBOM057M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.8,MBOM057M120,,
76,M1,INSP_MEC_BOMBA_PROMINENT S1BaH12017SST,TEC-MEC,MBOM057,MBOM057M1,30,Inspeccion general bomba 2000H,TEC-MEC,PM01,2.0,2.0,MBOM057M130,,
77,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12017SST,TEC-MEC,MBOM057,MBOM057M2,10,Monit temperatura caja engranaje 660H,TEC-MEC,PM01,1.0,0.5,MBOM057M210,,
78,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12017SST,TEC-MEC,MBOM057,MBOM057M2,20,Cambio de aceite del engranaje 4000H,TEC-MEC,PM01,2.0,2.0,MBOM057M220,,
79,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12017SST,TEC-MEC,MBOM057,MBOM057M2,30,Comprobar ajuste tornillos cabezal 2000H,TEC-MEC,PM01,2.0,0.5,MBOM057M230,,
80,M2,PREV_MEC_BOMBA_PROMINENT S1BaH12017SST,TEC-MEC,MBOM057,MBOM057M2,40,Cambio de diafragma de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM057M240,,
81,E1,INSP_ELE_BOMBA_PROMINENT S1BaH12017SST,TEC-ELE,MBOM057,MBOM057E1,10,Inspeccion general de motor 1M,TEC-ELE,PM01,2.0,0.5,MBOM057E110,,
82,E2,PREV_ELE_BOMBA_PROMINENT S1BaH12017SST,TEC-ELE,MBOM057,MBOM057E2,10,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM057E210,,
83,E2,PREV_ELE_BOMBA_PROMINENT S1BaH12017SST,TEC-ELE,MBOM057,MBOM057E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM057E220,,
84,I1,INSP_INS_BOMBA_PROMINENT S1BaH12017SST,TEC-INS,MBOM057,MBOM057I1,10,Inspeccion del estado de componente 1M,TEC-INS,PM01,2.0,0.5,MBOM057I110,,
85,I2,PREV_INS_BOMBA_PROMINENT S1BaH12017SST,TEC-INS,MBOM057,MBOM057I2,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM057I210,,
86,I2,PREV_INS_BOMBA_PROMINENT S1BaH12017SST,TEC-INS,MBOM057,MBOM057I2,20,Limpieza y mtto de instrumento 4000H,TEC-INS,PM01,2.0,2.0,MBOM057I220,,
87,M1,INSP_MEC_BOMBA_PROMINENT S3BaH070410SST,TEC-MEC,MBOM058,MBOM058M1,10,Inspeccion de acoplamiento 4000H,TEC-MEC,PM01,2.0,3.0,MBOM058M110,,
88,M1,INSP_MEC_BOMBA_PROMINENT S3BaH070410SST,TEC-MEC,MBOM058,MBOM058M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.8,MBOM058M120,,
89,M1,INSP_MEC_BOMBA_PROMINENT S3BaH070410SST,TEC-MEC,MBOM058,MBOM058M1,30,Inspeccion general bomba 2000H,TEC-MEC,PM01,2.0,2.0,MBOM058M130,,
90,M2,PREV_MEC_BOMBA_PROMINENT S3BaH070410SST,TEC-MEC,MBOM058,MBOM058M2,10,Monit temperatura caja engranaje 660H,TEC-MEC,PM01,1.0,0.5,MBOM058M210,,
91,M2,PREV_MEC_BOMBA_PROMINENT S3BaH070410SST,TEC-MEC,MBOM058,MBOM058M2,20,Cambio de aceite d caja engranaje 4000H,TEC-MEC,PM01,2.0,2.0,MBOM058M220,,
92,M2,PREV_MEC_BOMBA_PROMINENT S3BaH070410SST,TEC-MEC,MBOM058,MBOM058M2,30,Comprobar ajuste tornillos cabezal 2000H,TEC-MEC,PM01,2.0,0.5,MBOM058M230,,
93,M2,PREV_MEC_BOMBA_PROMINENT S3BaH070410SST,TEC-MEC,MBOM058,MBOM058M2,40,Cambio de diafragma de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM058M240,,
94,E1,INSP_ELE_BOMBA_PROMINENT S3BaH070410SST,TEC-ELE,MBOM058,MBOM058E1,10,Inspeccion general de motor 1M,TEC-ELE,PM01,2.0,0.5,MBOM058E110,,
95,E2,PREV_ELE_BOMBA_PROMINENT S3BaH070410SST,TEC-ELE,MBOM058,MBOM058E2,10,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM058E210,,
96,E2,PREV_ELE_BOMBA_PROMINENT S3BaH070410SST,TEC-ELE,MBOM058,MBOM058E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM058E220,,
97,I1,INSP_INS_BOMBA_PROMINENT S3BaH070410SST,TEC-INS,MBOM058,MBOM058I1,10,Inspeccion del estado de componente 1M,TEC-INS,PM01,2.0,0.5,MBOM058I110,,
98,I2,PREV_INS_BOMBA_PROMINENT S3BaH070410SST,TEC-INS,MBOM058,MBOM058I2,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM058I210,,
99,I2,PREV_INS_BOMBA_PROMINENT S3BaH070410SST,TEC-INS,MBOM058,MBOM058I2,20,Limpieza y mtto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM058I220,,
100,I3,INSP_INS_BOMBA_PROMINENT S3BaH070410SST,TEC-INS,MBOM058,MBOM058I3,10,Inspeccion el estado de componentes 1M,TEC-INS,PM01,2.0,0.5,MBOM058I310,,
101,I4,PREV_INS_BOMBA_PROMINENT S3BaH070410SST,TEC-INS,MBOM058,MBOM058I4,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM058I410,,
102,I4,PREV_INS_BOMBA_PROMINENT S3BaH070410SST,TEC-INS,MBOM058,MBOM058I4,20,Limpieza y mtto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM058I420,,
103,M1,INSP_MEC_BOMBA_PROMINENT S2BaH07220SST,TEC-MEC,MBOM059,MBOM059M1,10,Inspeccion de acoplamiento 4000H,TEC-MEC,PM01,2.0,3.0,MBOM059M110,,
104,M1,INSP_MEC_BOMBA_PROMINENT S2BaH07220SST,TEC-MEC,MBOM059,MBOM059M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.8,MBOM059M120,,
105,M1,INSP_MEC_BOMBA_PROMINENT S2BaH07220SST,TEC-MEC,MBOM059,MBOM059M1,30,Inspeccion general bomba 2000H,TEC-MEC,PM01,2.0,2.0,MBOM059M130,,
106,M2,PREV_MEC_BOMBA_PROMINENT S2BaH07220SST,TEC-MEC,MBOM059,MBOM059M2,10,Monit temperatura caja engranaje 660H,TEC-MEC,PM01,1.0,0.5,MBOM059M210,,
107,M2,PREV_MEC_BOMBA_PROMINENT S2BaH07220SST,TEC-MEC,MBOM059,MBOM059M2,20,Cambio de aceite del engranaje 4000H,TEC-MEC,PM01,2.0,2.0,MBOM059M220,,
108,M2,PREV_MEC_BOMBA_PROMINENT S2BaH07220SST,TEC-MEC,MBOM059,MBOM059M2,30,Comprobar ajuste tornillos cabezal 2000H,TEC-MEC,PM01,2.0,0.5,MBOM059M230,,
109,M2,PREV_MEC_BOMBA_PROMINENT S2BaH07220SST,TEC-MEC,MBOM059,MBOM059M2,40,Cambio de diafragma de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM059M240,,
110,E1,INSP_ELE_BOMBA_PROMINENT S2BaH07220SST,TEC-ELE,MBOM059,MBOM059E1,10,Inspeccion general de motor 1M,TEC-ELE,PM01,2.0,0.5,MBOM059E110,,
111,E2,PREV_ELE_BOMBA_PROMINENT S2BaH07220SST,TEC-ELE,MBOM059,MBOM059E2,10,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM059E210,,
112,E2,PREV_ELE_BOMBA_PROMINENT S2BaH07220SST,TEC-ELE,MBOM059,MBOM059E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM059E220,,
113,I1,INSP_INS_BOMBA_PROMINENT S2BaH07220SST,TEC-INS,MBOM059,MBOM059I1,10,Inspeccion el estado de componentes 1M,TEC-INS,PM01,2.0,0.5,MBOM059I110,,
114,I2,PREV_INS_BOMBA_PROMINENT S2BaH07220SST,TEC-INS,MBOM059,MBOM059I2,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM059I210,,
115,I2,PREV_INS_BOMBA_PROMINENT S2BaH07220SST,TEC-INS,MBOM059,MBOM059I2,20,Limpieza y mtto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM059I220,,
116,M1,INSP_MEC_BOMBA_PROMINENT HP2aH640015SST,TEC-MEC,MBOM060,MBOM060M1,10,Inspeccion de acoplamiento 4000H,TEC-MEC,PM01,2.0,3.0,MBOM060M110,,
117,M1,INSP_MEC_BOMBA_PROMINENT HP2aH640015SST,TEC-MEC,MBOM060,MBOM060M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.8,MBOM060M120,,
118,M1,INSP_MEC_BOMBA_PROMINENT HP2aH640015SST,TEC-MEC,MBOM060,MBOM060M1,30,Inspeccion general bomba 2000H,TEC-MEC,PM01,2.0,2.0,MBOM060M130,,
119,M2,PREV_MEC_BOMBA_PROMINENT HP2aH640015SST,TEC-MEC,MBOM060,MBOM060M2,10,Monit temperatura caja engranaje 660H,TEC-MEC,PM01,1.0,0.5,MBOM060M210,,
120,M2,PREV_MEC_BOMBA_PROMINENT HP2aH640015SST,TEC-MEC,MBOM060,MBOM060M2,20,Cambio de aceite caja d engranaje 4000H,TEC-MEC,PM01,2.0,2.0,MBOM060M220,,
121,M2,PREV_MEC_BOMBA_PROMINENT HP2aH640015SST,TEC-MEC,MBOM060,MBOM060M2,30,Comprobar ajuste tornillos cabezal 2000H,TEC-MEC,PM01,2.0,0.5,MBOM060M230,,
122,M2,PREV_MEC_BOMBA_PROMINENT HP2aH640015SST,TEC-MEC,MBOM060,MBOM060M2,40,Cambio de diafragma de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM060M240,,
123,E1,INSP_ELE_BOMBA_PROMINENT HP2aH640015SST,TEC-ELE,MBOM060,MBOM060E1,10,Inspeccion general de motor 1M,TEC-ELE,PM01,2.0,0.5,MBOM060E110,,
124,E2,PREV_ELE_BOMBA_PROMINENT HP2aH640015SST,TEC-ELE,MBOM060,MBOM060E2,10,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM060E210,,
125,E2,PREV_ELE_BOMBA_PROMINENT HP2aH640015SST,TEC-ELE,MBOM060,MBOM060E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM060E220,,
126,I1,INSP_INS_BOMBA_PROMINENT HP2aH640015SST,TEC-INS,MBOM060,MBOM060I1,10,Inspec estado component instrument 1M,TEC-INS,PM01,2.0,0.5,MBOM060I110,,
127,I2,PREV_INS_BOMBA_PROMINENT HP2aH640015SST,TEC-INS,MBOM060,MBOM060I2,10,Cambio sensor ruptura diafragma 4000H,TEC-INS,PM01,2.0,3.0,MBOM060I210,,
128,I2,PREV_INS_BOMBA_PROMINENT HP2aH640015SST,TEC-INS,MBOM060,MBOM060I2,20,Limpieza y mtto instrumento bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM060I220,,
129,M1,INSP_MEC_FILTR_AMERICORP 108FT12,TEC-MEC,MFIL004,MFIL004M1,10,Insp vibr y temperatura d turbina 1500H,TEC-MEC,PM01,1.0,1.0,MFIL004M110,,
130,M1,INSP_MEC_FILTR_AMERICORP 108FT12,TEC-MEC,MFIL004,MFIL004M1,20,Insp element flex y sujec d acople 8000H,TEC-MEC,PM01,1.0,1.0,MFIL004M120,,
