,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
18,P1,PRED_CON_COMPR_INGERSOLL R11i-200,TEC-PRD,MCOM008,MCOM008P1,50,Monitoreo termografia compresor 660H,TEC-PRD,PM01,1.0,0.3,MCOM008P150,,
19,P1,PRED_CON_COMPR_INGERSOLL R11i-200,TEC-PRD,MCOM008,MCOM008P1,60,Monitoreo termografia compresor 4000H,TEC-PRD,PM01,1.0,0.3,MCOM008P160,,
20,P1,PRED_CON_COMPR_INGERSOLL R11i-200,TEC-PRD,MCOM008,MCOM008P1,70,Monitoreo termografia compresor 4000H,TEC-PRD,PM01,1.0,0.3,MCOM008P170,,
21,M1,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M1,10,Inspeccion de rieles 1000H,TEC-MEC,PM01,1.0,2.0,MZAR001M110,,
22,M1,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M1,20,Inspeccion general zarand 330H,TEC-MEC,PM01,2.0,2.5,MZAR001M120,,
23,M1,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M1,30,Inspeccion general zarand 660H,TEC-MEC,PM01,2.0,5.3,MZAR001M130,,
24,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,10,Ajuste desplaz d eje cardan zarand 4000H,TEC-MEC,PM01,2.0,3.0,MZAR001M210,,
25,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,20,Verific ajuste tuercas pernos exci 1000H,TEC-MEC,PM01,2.0,2.5,MZAR001M220,,
26,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,30,Cambio de acoplamiento excitador 8000H,TEC-MEC,PM01,2.0,2.0,MZAR001M230,,
27,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,40,Comprobar estado d pisos de deck 660H,TEC-MEC,PM01,1.0,2.0,MZAR001M240,,
28,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,50,Cambio de amortiguadores 10000H,TEC-MEC,PM01,1.0,2.0,MZAR001M250,3043626,8
29,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,60,Verificacion ajuste tuercas pernos 1000H,TEC-MEC,PM01,1.0,2.0,MZAR001M260,,
30,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,70,Mtto general excitadores 2000H,TEC-MEC,PM01,2.0,3.5,MZAR001M270,,
31,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,80,Mtto general sistema motriz 4000H,TEC-MEC,PM01,2.0,6.0,MZAR001M280,,
32,M2,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M2,90,Mtto general bastidor 8000H,TEC-MEC,PM01,2.0,7.0,MZAR001M290,,
33,M3,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M3,10,Lubric rodamientos sist motriz 4000H,TEC-MEC,PM01,2.0,0.5,MZAR001M310,2518155,0.05
34,M3,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M3,20,Lubricacion d eje cardan de zarand 4000H,TEC-MEC,PM01,1.0,2.0,MZAR001M320,2518155,0.05
35,M3,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M3,30,Lubric general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MZAR001M330,2521376,5.291005291005291
36,M3,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M3,30,Lubric general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MZAR001M330,2518155,0.03
37,E1,INSP_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E1,10,Inspeccion general de motor 2S,TEC-ELE,PM01,2.0,1.0,MZAR001E110,,
38,E1,INSP_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E1,20,Insp panel ctrl y caja conex zaran 3M,TEC-ELE,PM01,2.0,0.5,MZAR001E120,,
39,E1,INSP_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MZAR001E130,,
40,E2,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E2,10,Mtto menor de motor de zaranda 2000H,TEC-ELE,PM01,2.0,2.0,MZAR001E210,,
41,E2,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E2,20,Mtto botonera campo zaranda 4000H,TEC-ELE,PM01,2.0,0.5,MZAR001E220,,
42,E2,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E2,30,Mtto panel control zaranda 4000H,TEC-ELE,PM01,2.0,1.0,MZAR001E230,,
43,E2,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E2,40,Mtto caja conexiones zaranda 4000H,TEC-ELE,PM01,2.0,1.0,MZAR001E240,,
44,E2,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E2,50,Mtto general motor 4000H,TEC-ELE,PM01,2.0,8.0,MZAR001E250,,
45,E3,LUBR_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E3,10,Lubricacion de motor 7500H,TEC-ELE,PM01,2.0,0.5,MZAR001E310,2530835,0.08
46,I1,INSP_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MZAR001I110,,
47,I2,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I2,10,Mtto de instrumentos de compresor 4000H,TEC-INS,PM01,2.0,3.0,MZAR001I210,,
48,I2,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I2,20,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,2.0,MZAR001I220,,
49,P1,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P1,10,Monitoreo de vibracion de motor 330H,TEC-PRD,PM01,2.0,0.5,MZAR001P110,,
50,P1,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P1,20,Monitoreo de termografia de motor 330H,TEC-PRD,PM01,2.0,0.5,MZAR001P120,,
51,P1,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P1,30,Monit temperatura eje sist motriz 330H,TEC-PRD,PM01,1.0,1.5,MZAR001P130,,
52,P1,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P1,40,Monit temperatura de excitador 330H,TEC-PRD,PM01,1.0,1.0,MZAR001P140,,
53,P1,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P1,50,Monitoreo temperatura amortiguadore 330H,TEC-PRD,PM01,1.0,1.0,MZAR001P150,,
54,P1,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P1,60,Inspeccion mayor de bastidor 4000H,TEC-PRD,PM01,4.0,4.0,MZAR001P160,,
55,M4,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M4,10,Inspecc correas sist motriz zaranda 660H,TEC-MEC,PM01,1.0,1.0,MZAR001M410,,
56,M4,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M4,20,Inspec discos goma d eje intermedio 660H,TEC-MEC,PM01,2.0,2.0,MZAR001M420,,
57,M4,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M4,30,Inspeccion de deck de zaranda 330H,TEC-MEC,PM01,1.0,2.0,MZAR001M430,,
58,M4,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M4,40,Inspeccion de rieles 1000H,TEC-MEC,PM01,1.0,2.0,MZAR001M440,,
59,M4,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M4,50,Inspeccion general zarand 330H,TEC-MEC,PM01,2.0,1.5,MZAR001M450,,
60,M4,INSP_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M4,60,Inspeccion general zarand 660H,TEC-MEC,PM01,2.0,2.8,MZAR001M460,,
61,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,10,Ajuste desplaz d eje cardan zarand 4000H,TEC-MEC,PM01,2.0,3.0,MZAR001M510,,
62,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,20,Verific ajuste tuercas pernos exci 1000H,TEC-MEC,PM01,2.0,2.5,MZAR001M520,,
63,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,30,Cambio de acoplamiento excitador 8000H,TEC-MEC,PM01,2.0,2.0,MZAR001M530,,
64,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,40,Comprobar estado d pisos de deck 660H,TEC-MEC,PM01,1.0,2.0,MZAR001M540,,
65,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,50,Cambio de amortiguadores 10000H,TEC-MEC,PM01,1.0,2.0,MZAR001M550,3043626,8
66,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,60,Verificacion ajuste tuercas pernos 1000H,TEC-MEC,PM01,1.0,2.0,MZAR001M560,,
67,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,70,Mtto general excitadores 2000H,TEC-MEC,PM01,2.0,3.5,MZAR001M570,,
68,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,80,Mtto general sistema motriz 4000H,TEC-MEC,PM01,2.0,6.0,MZAR001M580,,
69,M5,PREV_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M5,90,Mtto general bastidor 8000H,TEC-MEC,PM01,2.0,7.0,MZAR001M590,,
70,M6,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M6,10,Lubric rodamientos sist motriz 4000H,TEC-MEC,PM01,2.0,0.5,MZAR001M610,2518155,0.05
71,M6,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M6,20,Lubricacion d eje cardan de zarand 4000H,TEC-MEC,PM01,1.0,2.0,MZAR001M620,2518155,0.05
72,M6,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M6,30,Lubric general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MZAR001M630,2521376,5.291005291005291
73,M6,LUBR_MEC_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-MEC,MZAR001,MZAR001M6,30,Lubric general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MZAR001M630,2518155,0.03
74,E4,INSP_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E4,10,Inspeccion general de motor 2S,TEC-ELE,PM01,2.0,1.0,MZAR001E410,,
75,E4,INSP_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E4,20,Insp panel ctrl y caja conex zaran 3M,TEC-ELE,PM01,2.0,0.5,MZAR001E420,,
76,E4,INSP_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E4,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MZAR001E430,,
77,E5,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E5,10,Mtto menor de motor de zaranda 2000H,TEC-ELE,PM01,2.0,2.0,MZAR001E510,,
78,E5,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E5,20,Mtto botonera campo zaranda 4000H,TEC-ELE,PM01,2.0,0.5,MZAR001E520,,
79,E5,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E5,30,Mtto panel control zaranda 4000H,TEC-ELE,PM01,2.0,1.0,MZAR001E530,,
80,E5,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E5,40,Mtto caja conexiones zaranda 4000H,TEC-ELE,PM01,2.0,1.0,MZAR001E540,,
81,E5,PREV_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E5,50,Mtto general motor 4000H,TEC-ELE,PM01,2.0,8.0,MZAR001E550,,
82,E6,LUBR_ELE_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-ELE,MZAR001,MZAR001E6,10,Lubricacion de motor 7500H,TEC-ELE,PM01,2.0,0.5,MZAR001E610,2530835,0.08
83,I3,INSP_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I3,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MZAR001I310,,
84,I4,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I4,10,Mtto de instrumentos de compresor 4000H,TEC-INS,PM01,2.0,3.0,MZAR001I410,,
85,I4,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I4,20,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,2.0,MZAR001I420,,
86,P2,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P2,10,Monit temperatura eje sist motriz 330H,TEC-PRD,PM01,1.0,1.5,MZAR001P210,,
87,P2,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P2,20,Monit temperatura de excitador 330H,TEC-PRD,PM01,1.0,1.0,MZAR001P220,,
88,P2,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P2,30,Monitoreo temperatura amortiguadore 330H,TEC-PRD,PM01,1.0,1.0,MZAR001P230,,
89,P2,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P2,40,Inspeccion mayor de bastidor 4000H,TEC-PRD,PM01,4.0,4.0,MZAR001P240,,
90,P2,PRED_CON_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-PRD,MZAR001,MZAR001P2,50,Mtto general motor 330H,TEC-PRD,PM01,2.0,1.0,MZAR001P250,,
91,I5,INSP_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I5,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MZAR001I510,,
92,I6,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I6,10,Mtto de instrumentos de compresor 4000H,TEC-INS,PM01,2.0,3.0,MZAR001I610,,
93,I6,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I6,20,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,2.0,MZAR001I620,,
94,I7,INSP_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I7,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MZAR001I710,,
95,I8,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I8,10,Mtto de instrumentos de compresor 4000H,TEC-INS,PM01,2.0,3.0,MZAR001I810,,
96,I8,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I8,20,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,2.0,MZAR001I820,,
97,I9,INSP_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001I9,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MZAR001I910,,
98,IA,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001IA,10,Mtto de instrumentos de compresor 4000H,TEC-INS,PM01,2.0,3.0,MZAR001IA10,,
99,IA,PREV_INS_ZARAN_SCHENCK PROCES SLD4385DXX,TEC-INS,MZAR001,MZAR001IA,20,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,2.0,MZAR001IA20,,
100,M1,INSP_MEC_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-MEC,MBOM036,MBOM036M1,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.3,MBOM036M110,,
101,M2,PREV_MEC_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-MEC,MBOM036,MBOM036M2,10,Cambio de impulsores y d difusores 8000H,TEC-MEC,PM01,2.0,4.0,MBOM036M210,,
102,E1,INSP_ELE_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-ELE,MBOM036,MBOM036E1,10,Inspeccion general d motor y cables 1M,TEC-ELE,PM01,2.0,0.5,MBOM036E110,,
103,E2,PREV_ELE_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-ELE,MBOM036,MBOM036E2,10,Limpiar la superficie del motor 2000H,TEC-ELE,PM01,2.0,0.5,MBOM036E210,,
104,E2,PREV_ELE_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-ELE,MBOM036,MBOM036E2,20,Mtto general motor 4000H,TEC-ELE,PM01,2.0,2.5,MBOM036E220,,
105,I1,INSP_INS_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-INS,MBOM036,MBOM036I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM036I110,,
106,I2,PREV_INS_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-INS,MBOM036,MBOM036I2,10,Limpieza y mtto de instrumentos 4000H,TEC-INS,PM01,2.0,2.0,MBOM036I210,,
107,I2,PREV_INS_BOMBA_GRUNDFOS CR 1-6 AAAEHQQE,TEC-INS,MBOM036,MBOM036I2,20,Contrastacion d instrum d transmi 4000H,TEC-INS,PM01,2.0,1.0,MBOM036I220,,
108,M1,INSP_MEC_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-MEC,MBOM037,MBOM037M1,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.3,MBOM037M110,,
109,M2,PREV_MEC_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-MEC,MBOM037,MBOM037M2,10,Cambio de impulsores y d difusores 8000H,TEC-MEC,PM01,2.0,4.0,MBOM037M210,,
110,E1,INSP_ELE_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-ELE,MBOM037,MBOM037E1,10,Inspeccion general d motor y cables 1M,TEC-ELE,PM01,2.0,0.5,MBOM037E110,,
111,E2,PREV_ELE_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-ELE,MBOM037,MBOM037E2,10,Limpiar la superficie del motor 2000H,TEC-ELE,PM01,2.0,0.5,MBOM037E210,,
112,E2,PREV_ELE_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-ELE,MBOM037,MBOM037E2,20,Mtto general motor 4000H,TEC-ELE,PM01,2.0,2.5,MBOM037E220,,
113,I1,INSP_INS_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-INS,MBOM037,MBOM037I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM037I110,,
114,I2,PREV_INS_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-INS,MBOM037,MBOM037I2,10,Limpieza y mtto de instrumentos 4000H,TEC-INS,PM01,2.0,1.0,MBOM037I210,,
115,I3,INSP_INS_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-INS,MBOM037,MBOM037I3,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM037I310,,
116,I4,PREV_INS_BOMBA_GRUNDFOS CR 20-1 AAAEHQQE,TEC-INS,MBOM037,MBOM037I4,10,Limpieza y mtto de instrumentos 4000H,TEC-INS,PM01,2.0,1.0,MBOM037I410,,
117,M1,INSP_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M1,10,Inspecci d juntas d sellos d bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM038M110,,
118,M1,INSP_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M1,20,Inspeccion de eje de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM038M120,,
119,M1,INSP_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M1,30,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,2.8,MBOM038M130,,
120,M2,PREV_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M2,10,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM038M210,,
121,M2,PREV_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M2,20,Mantenimiento de carcasa de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM038M220,,
122,M2,PREV_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M2,30,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM038M230,3041472,1
123,M2,PREV_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M2,30,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM038M230,3041473,1
124,M2,PREV_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M2,30,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM038M230,3041469,1
125,M2,PREV_MEC_BOMBA_RUHRPUMPEN CPP 6X4X10,TEC-MEC,MBOM038,MBOM038M2,30,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,2.0,3.0,MBOM038M230,3041480,1
