,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
225,I2,PREV_INS_FILTR_AMERICORP 81FT12,TEC-INS,MFIL011,MFIL011I2,10,Mtto de instrumentos de filtro 8000H,TEC-INS,PM01,2.0,2.0,MFIL011I210,,
226,I2,PREV_INS_FILTR_AMERICORP 81FT12,TEC-INS,MFIL011,MFIL011I2,20,Contrastacion y/o ajust transmisor 4000H,TEC-INS,PM01,1.0,2.0,MFIL011I220,,
227,I2,PREV_INS_FILTR_AMERICORP 81FT12,TEC-INS,MFIL011,MFIL011I2,30,Mtto d panel d limpieza d filtro 8000H,TEC-INS,PM01,1.0,1.0,MFIL011I230,,
228,P1,PRED_CON_FILTR_AMERICORP 81FT12,TEC-PRD,MFIL011,MFIL011P1,10,Monit vibracion motor electrico 1500H,TEC-PRD,PM01,1.0,0.5,MFIL011P110,,
229,P1,PRED_CON_FILTR_AMERICORP 81FT12,TEC-PRD,MFIL011,MFIL011P1,20,Monit termog motor elect ventilad. 1500H,TEC-PRD,PM01,1.0,0.5,MFIL011P120,,
230,M1,INSP_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M1,10,Inspeccion general espesador 330H,TEC-MEC,PM01,2.0,1.0,MESP002M110,,
231,M1,INSP_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M1,20,Inspeccion general espesador 660H,TEC-MEC,PM01,2.0,1.0,MESP002M120,,
232,M1,INSP_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M1,30,Inspeccion general espesador 2000H,TEC-MEC,PM01,2.0,3.5,MESP002M130,,
233,M1,INSP_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M1,40,Inspeccion general espesador 4000H,TEC-MEC,PM01,2.0,3.0,MESP002M140,,
234,M1,INSP_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M1,50,Inspeccion general espesador 8000H,TEC-MEC,PM01,2.0,33.5,MESP002M150,,
235,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,10,Cambio motor hidraulico espesador 8000H,TEC-MEC,PM01,2.0,3.0,MESP002M210,3040206,1
236,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,20,Muestreo aceite reduct planetario 2000H,TEC-MEC,PM01,2.0,1.5,MESP002M220,,
237,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,30,Muestreo de aceite de unidad hidr 2000H,TEC-MEC,PM01,2.0,1.5,MESP002M230,,
238,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,40,Mtto tanque desaireacion espesador 8000H,TEC-MEC,PM01,4.0,12.0,MESP002M240,,
239,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,50,Mtto general reductor planetario 4000H,TEC-MEC,PM01,2.0,3.8,MESP002M250,2530844,8.72
240,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,50,Mtto general reductor planetario 4000H,TEC-MEC,PM01,2.0,3.8,MESP002M250,3040208,1
241,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,60,Mtto general unidad hidraulica 4000H,TEC-MEC,PM01,2.0,2.3,MESP002M260,3040217,1
242,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,60,Mtto general unidad hidraulica 4000H,TEC-MEC,PM01,2.0,2.3,MESP002M260,3040233,1
243,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,60,Mtto general unidad hidraulica 4000H,TEC-MEC,PM01,2.0,2.3,MESP002M260,3040218,1
244,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,70,Mtto general rastras 8000H,TEC-MEC,PM01,2.0,7.5,MESP002M270,,
245,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,80,Mtto general reductor planetario 8000H,TEC-MEC,PM01,2.0,1.3,MESP002M280,,
246,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,90,Mtto general unidad hidraulica 8000H,TEC-MEC,PM01,2.0,4.0,MESP002M290,3040232,1
247,M2,PREV_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M2,90,Mtto general unidad hidraulica 8000H,TEC-MEC,PM01,2.0,4.0,MESP002M290,3040234,1
248,M3,LUBR_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M3,10,Lubr guias mecanismo levante d esp 8000H,TEC-MEC,PM01,1.0,2.0,MESP002M310,2530835,0.5
249,M3,LUBR_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M3,20,Izaje mecanismo levante espesador 2000H,TEC-MEC,PM01,1.0,1.0,MESP002M320,,
250,M3,LUBR_MEC_ESPES_OUTOTEC 20m HRT,TEC-MEC,MESP002,MESP002M3,30,Lubr motor elec d unidad hidraulic 2000H,TEC-MEC,PM01,2.0,3.0,MESP002M330,2530835,0.012
251,E1,INSP_ELE_ESPES_OUTOTEC 20m HRT,TEC-ELE,MESP002,MESP002E1,10,Inspeccion general motor 2S,TEC-ELE,PM01,2.0,1.0,MESP002E110,,
252,E2,PREV_ELE_ESPES_OUTOTEC 20m HRT,TEC-ELE,MESP002,MESP002E2,10,Limpieza exterior motor espesador 2000H,TEC-ELE,PM01,2.0,1.5,MESP002E210,,
253,E2,PREV_ELE_ESPES_OUTOTEC 20m HRT,TEC-ELE,MESP002,MESP002E2,20,Mtto preventivo arrancador d motor 4000H,TEC-ELE,PM01,2.0,2.0,MESP002E220,,
254,E2,PREV_ELE_ESPES_OUTOTEC 20m HRT,TEC-ELE,MESP002,MESP002E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,2.5,MESP002E230,,
255,E3,LUBR_ELE_ESPES_OUTOTEC 20m HRT,TEC-ELE,MESP002,MESP002E3,10,Lubr motor electrico de espesador 20000H,TEC-ELE,PM01,2.0,0.5,MESP002E310,2530835,0.012
256,I1,INSP_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I1,10,Inspeccion general espesador 1M,TEC-INS,PM01,2.0,2.8,MESP002I110,,
257,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,10,Mtto de instrumentos del espesador 2000H,TEC-INS,PM01,2.0,3.5,MESP002I210,,
258,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,20,Contrastacion d transmisores d esp 4000H,TEC-INS,PM01,2.0,1.5,MESP002I220,,
259,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,30,Limp panel de control de espesador 2000H,TEC-INS,PM01,2.0,1.0,MESP002I230,,
260,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,40,Mtto panel de control de espesador 4000H,TEC-INS,PM01,2.0,4.0,MESP002I240,,
261,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,50,Mtto instrumentos unidad hidraulic 2000H,TEC-INS,PM01,2.0,3.5,MESP002I250,,
262,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,60,Contrast transmisores unidad hidr 4000H,TEC-INS,PM01,2.0,2.5,MESP002I260,,
263,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,70,Mtto instrumentos mezclador mx202 4000H,TEC-INS,PM01,2.0,1.0,MESP002I270,,
264,I2,PREV_INS_ESPES_OUTOTEC 20m HRT,TEC-INS,MESP002,MESP002I2,80,Contrast transmisores mezcla mx202 4000H,TEC-INS,PM01,2.0,1.0,MESP002I280,,
265,P1,PRED_CON_ESPES_OUTOTEC 20m HRT,TEC-PRD,MESP002,MESP002P1,10,Monitoreo temp reduc d motor hidr 330H,TEC-PRD,PM01,1.0,1.0,MESP002P110,,
266,P1,PRED_CON_ESPES_OUTOTEC 20m HRT,TEC-PRD,MESP002,MESP002P1,20,Medicion vibrac reductor planetario 660H,TEC-PRD,PM01,1.0,2.0,MESP002P120,,
267,P1,PRED_CON_ESPES_OUTOTEC 20m HRT,TEC-PRD,MESP002,MESP002P1,30,Monitoreo temp reductor planetario 660H,TEC-PRD,PM01,1.0,2.0,MESP002P130,,
268,P1,PRED_CON_ESPES_OUTOTEC 20m HRT,TEC-PRD,MESP002,MESP002P1,40,Monitoreo temp reductor unidad hidr 750H,TEC-PRD,PM01,1.0,1.5,MESP002P140,,
269,P1,PRED_CON_ESPES_OUTOTEC 20m HRT,TEC-PRD,MESP002,MESP002P1,50,Monit vibrac motor elec unidad hidr 750H,TEC-PRD,PM01,1.0,1.5,MESP002P150,,
270,M1,INSP_MEC_SEPAR_AQSEPTENCE 2100L - A316,TEC-MEC,MSEP001,MSEP001M1,10,Inspeccion general separador 660H,TEC-MEC,PM01,2.0,1.0,MSEP001M110,,
271,M2,PREV_MEC_SEPAR_AQSEPTENCE 2100L - A316,TEC-MEC,MSEP001,MSEP001M2,10,Camb juntas y elem union d separad 4000H,TEC-MEC,PM01,2.0,3.0,MSEP001M210,,
272,M1,INSP_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M1,10,Insp valv limitadora de compresor 2000H,TEC-MEC,PM01,2.0,0.3,MCOM011M110,,
273,M1,INSP_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M1,20,Insp lineas d drenaje d compresor 8000H,TEC-MEC,PM01,2.0,1.0,MCOM011M120,,
274,M1,INSP_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M1,30,Inspeccion general compresor 660H,TEC-MEC,PM01,2.0,1.5,MCOM011M130,,
275,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,10,Camb filtro y pre filtro compresor 2000H,TEC-MEC,PM01,2.0,0.5,MCOM011M210,,
276,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,20,Monitoreo general compresor 4000H,TEC-MEC,PM01,2.0,1.0,MCOM011M220,,
277,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,30,Camb elemento separador compresor 24000H,TEC-MEC,PM01,2.0,1.0,MCOM011M230,,
278,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,40,Relleno de aceite de separador 2000H,TEC-MEC,PM01,2.0,1.0,MCOM011M240,,
279,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,50,Mtto enfriador sist enfriamiento 8000H,TEC-MEC,PM01,2.0,2.0,MCOM011M250,,
280,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,60,Camb elemento filtro de compresor 2000H,TEC-MEC,PM01,2.0,1.5,MCOM011M260,,
281,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,70,Mtto general secador de aire 2000H,TEC-MEC,PM01,2.0,1.0,MCOM011M270,,
282,M2,PREV_MEC_COMPR_KAESER SFC 160,TEC-MEC,MCOM011,MCOM011M2,80,Mtto general separador de aceite 8000H,TEC-MEC,PM01,2.0,4.3,MCOM011M280,,
283,E1,INSP_ELE_COMPR_KAESER SFC 160,TEC-ELE,MCOM011,MCOM011E1,10,Inspeccion general compresor 1M,TEC-ELE,PM01,2.0,2.3,MCOM011E110,,
284,E2,PREV_ELE_COMPR_KAESER SFC 160,TEC-ELE,MCOM011,MCOM011E2,10,Mtto de panel de control compresor 4000H,TEC-ELE,PM01,2.0,0.5,MCOM011E210,,
285,E2,PREV_ELE_COMPR_KAESER SFC 160,TEC-ELE,MCOM011,MCOM011E2,20,Mtto caja conexiones y arrancador 4000H,TEC-ELE,PM01,2.0,2.0,MCOM011E220,,
286,E2,PREV_ELE_COMPR_KAESER SFC 160,TEC-ELE,MCOM011,MCOM011E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,3.0,MCOM011E230,,
287,I1,INSP_INS_COMPR_KAESER SFC 160,TEC-INS,MCOM011,MCOM011I1,10,Insp de instrumentos de compresor 1M,TEC-INS,PM01,2.0,0.5,MCOM011I110,,
288,I2,PREV_INS_COMPR_KAESER SFC 160,TEC-INS,MCOM011,MCOM011I2,10,Mtto de instrumentos de compresor 4000H,TEC-INS,PM01,2.0,1.0,MCOM011I210,,
289,I2,PREV_INS_COMPR_KAESER SFC 160,TEC-INS,MCOM011,MCOM011I2,20,Contrastacion transmisores compres 4000H,TEC-INS,PM01,2.0,1.0,MCOM011I220,,
290,P1,PRED_CON_COMPR_KAESER SFC 160,TEC-PRD,MCOM011,MCOM011P1,10,Medicion de vibracion de motor 2000H,TEC-PRD,PM01,2.0,0.5,MCOM011P110,,
291,P1,PRED_CON_COMPR_KAESER SFC 160,TEC-PRD,MCOM011,MCOM011P1,20,Medicion de termografia de motor 2000H,TEC-PRD,PM01,2.0,0.5,MCOM011P120,,
292,P1,PRED_CON_COMPR_KAESER SFC 160,TEC-PRD,MCOM011,MCOM011P1,30,Monitoreo cond vibracion compresor 2000H,TEC-PRD,PM01,2.0,0.5,MCOM011P130,,
293,P1,PRED_CON_COMPR_KAESER SFC 160,TEC-PRD,MCOM011,MCOM011P1,40,Monitoreo termografia compresor 2000H,TEC-PRD,PM01,2.0,0.5,MCOM011P140,,
294,P1,PRED_CON_COMPR_KAESER SFC 160,TEC-PRD,MCOM011,MCOM011P1,50,Monitoreo termografia compresor 2000H,TEC-PRD,PM01,1.0,0.3,MCOM011P150,,
295,P1,PRED_CON_COMPR_KAESER SFC 160,TEC-PRD,MCOM011,MCOM011P1,60,Monitoreo termografia compresor 2000H,TEC-PRD,PM01,1.0,0.3,MCOM011P160,,
