,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
82,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,160,Monitoreo vibracion motor PU-211 330H,TEC-PRD,PM01,1.0,1.0,MCHA005P1160,,
83,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,170,Monit vibra rodamientos rod movil 330H,TEC-PRD,PM01,1.0,2.0,MCHA005P1170,,
84,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,180,Control desgaste rodillo movil 660H,TEC-PRD,PM01,2.0,0.8,MCHA005P1180,,
85,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,190,Med ultraso placas latera rod movil 660H,TEC-PRD,PM01,3.0,3.0,MCHA005P1190,,
86,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,200,Monit vibra rodamientos rod fijo 660H,TEC-PRD,PM01,1.0,2.0,MCHA005P1200,,
87,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,210,Control desgaste rodillo fijo 660H,TEC-PRD,PM01,2.0,0.8,MCHA005P1210,,
88,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,220,Med ultraso placas latera rod fijo 660H,TEC-PRD,PM01,3.0,3.0,MCHA005P1220,,
89,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,230,Monit vibra motor sist hidraulico 330H,TEC-PRD,PM01,1.0,1.0,MCHA005P1230,,
90,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,240,Monit termografia motor sist hidra 330H,TEC-PRD,PM01,1.0,0.5,MCHA005P1240,,
91,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,250,Muestreo de aceite sist hidraulico 2000H,TEC-PRD,PM01,2.0,2.0,MCHA005P1250,,
92,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,260,Monitoreo aceite compresor chiller 660H,TEC-PRD,PM01,2.0,1.0,MCHA005P1260,,
93,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,270,Monitoreo vibra compresor chiller 660H,TEC-PRD,PM01,2.0,1.0,MCHA005P1270,,
94,P1,PRED_CON_CHANC_THYSSENKRUPP 20/15M,TEC-PRD,MCHA005,MCHA005P1,280,Monit vibracion bomba evaporador 660H,TEC-PRD,PM01,2.0,1.0,MCHA005P1280,,
95,M1,INSP_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M1,10,Inspeccion de rodillos de tolva 4000H,TEC-MEC,PM01,1.0,0.5,MCHA006M110,,
96,M1,INSP_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M1,20,Inspeccion general chancadora 165H,TEC-MEC,PM01,2.0,27.3,MCHA006M120,,
97,M1,INSP_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M1,30,Inspeccion general chancadora 330H,TEC-MEC,PM01,2.0,30.5,MCHA006M130,,
98,M1,INSP_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M1,40,Inspeccion general chancadora 660H,TEC-MEC,PM01,2.0,32.6,MCHA006M140,,
99,M1,INSP_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M1,50,Inspeccion general chancadora 2000H,TEC-MEC,PM01,2.0,12.8,MCHA006M150,,
100,M1,INSP_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M1,60,Inspeccion general chancadora 8000H,TEC-MEC,PM01,2.0,11.5,MCHA006M160,,
101,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,10,Primer cambio aceite reduc/rod fijo 330H,TEC-MEC,PM01,3.0,6.0,MCHA006M210,2517936,206.34920634920636
102,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,20,Cambio aceite reductor/rod fijo 8000H,TEC-MEC,PM01,3.0,6.0,MCHA006M220,2517936,206.34920634920636
103,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,30,Camb filtros aceite reduc/rod fijo 4000H,TEC-MEC,PM01,2.0,2.0,MCHA006M230,,
104,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,40,Primer cambio aceite reduc/rod mov 330H,TEC-MEC,PM01,3.0,6.0,MCHA006M240,2517936,206.34920634920636
105,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,50,Cambio aceite reductor/rod movil 8000H,TEC-MEC,PM01,3.0,6.0,MCHA006M250,2517936,206.34920634920636
106,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,60,Camb filtros aceite reduc/rod mov 4000H,TEC-MEC,PM01,2.0,2.0,MCHA006M260,,
107,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,70,Inspeccion reductor de chancadora 2000H,TEC-MEC,PM01,2.0,1.0,MCHA006M270,,
108,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,80,Cambio de rodillo movil chancadora 8000H,TEC-MEC,PM01,16.0,36.0,MCHA006M280,3039960,1
109,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,80,Cambio de rodillo movil chancadora 8000H,TEC-MEC,PM01,16.0,36.0,MCHA006M280,3039961,1
110,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,90,Limpieza de rodillo fijo 2000H,TEC-MEC,PM01,2.0,1.0,MCHA006M290,,
111,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,100,Desplazamiento de rodillo fijo 660H,TEC-MEC,PM01,2.0,1.0,MCHA006M2100,,
112,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,110,Cambio de rodillo fijo chancadora 8000H,TEC-MEC,PM01,16.0,36.0,MCHA006M2110,3039960,1
113,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,110,Cambio de rodillo fijo chancadora 8000H,TEC-MEC,PM01,16.0,36.0,MCHA006M2110,3039961,1
114,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,120,Mantenimiento sistema engrase 4000H,TEC-MEC,PM01,2.0,4.0,MCHA006M2120,,
115,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,130,Muestreo de aceite sist hidraulico 2000H,TEC-MEC,PM01,2.0,2.0,MCHA006M2130,,
116,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,140,Limpieza vent condensador chiller 2000H,TEC-MEC,PM01,2.0,1.0,MCHA006M2140,,
117,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,150,Mtto general chiller 165H,TEC-MEC,PM01,2.0,3.5,MCHA006M2150,,
118,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,160,Mtto general chiller 660H,TEC-MEC,PM01,2.0,4.0,MCHA006M2160,,
119,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,170,Mtto general rodillo movil 660H,TEC-MEC,PM01,2.0,2.0,MCHA006M2170,,
120,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,180,Mtto general chiller 4000H,TEC-MEC,PM01,2.0,4.0,MCHA006M2180,,
121,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,190,Mtto general sist lubric rod. fijo 4000H,TEC-MEC,PM01,2.0,12.0,MCHA006M2190,2517936,79.36507936507937
122,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,200,Mtto general sist lubric rod movil 4000H,TEC-MEC,PM01,2.0,12.0,MCHA006M2200,2517936,79.36507936507937
123,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,210,Mtto general sistema hidraulico 4000H,TEC-MEC,PM01,2.0,5.0,MCHA006M2210,3039916,1
124,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,210,Mtto general sistema hidraulico 4000H,TEC-MEC,PM01,2.0,5.0,MCHA006M2210,3039922,2
125,M2,PREV_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M2,210,Mtto general sistema hidraulico 4000H,TEC-MEC,PM01,2.0,5.0,MCHA006M2210,2530963,63.492063492063494
126,M3,LUBR_MEC_CHANC_THYSSENKRUPP 24/17M,TEC-MEC,MCHA006,MCHA006M3,10,Lubricacion de cardan rodillo fijo 660H,TEC-MEC,PM01,2.0,1.0,MCHA006M310,2521383,4
